Total Current Assets,Total Current Liabilities,Total Debt,"Total Assets, Reported",Net Income - Actual,Total Revenue,Total Equity,"Property Plant And Equipment, Total - Gross",Total CO2 Equivalent Emissions To Revenues USD in million,Company Market Capitalization,Revenue Per Share,P/E (Daily Time Series Ratio),returns_yearly,RIC,Year,ESG Score
758.434,172.202,0.0,1244.423,218.786,2021.792,993.112,350.015,,3906.2591,31.92773672,18.05596864,15.068066494000004,MSM,2011,21.81798938
920.111,170.515,3.196,1444.876,259.805,2355.918,1187.111,396.818,,4118.555905,37.51282582,15.93328381,9.433921108999998,MSM,2012,36.33524562
893.489,213.579,255.75,1943.003,248.204,2457.649,1390.383,507.321,,4347.889304,39.00349145,18.61548391,10.160895229999998,MSM,2013,37.3964361
961.415,309.164,337.064,2060.747,246.858,2787.122,1398.563,589.712,,4505.854967,44.7091227,19.38653809,7.220444579000001,MSM,2014,37.00642138
1032.076,421.987,427.284,2100.186,234.102,2910.379,1332.87,631.499,,3106.153968,47.33324117,13.49140379,-32.90689645,MSM,2015,43.54934378
981.491,478.602,606.822,2064.951,231.216,2863.505,1098.376,698.027,,4700.616814,46.8842917,21.97801908,56.596307647,MSM,2016,42.9741483
1005.579,557.725,532.977,2098.912,231.588,2887.744,1225.14,727.732,,4896.980392,50.68796405,21.45037168,11.573138179000004,MSM,2017,44.15104645
1147.507,490.523,535.333,2288.727,288.915,3203.878,1387.254,767.082,4.383425262,3819.79868,56.49880967,13.57794921,-17.357918008000002,MSM,2018,45.8870701
1199.612,446.916,441.884,2311.237,295.533,3363.817,1478.55,792.156,4.307536055,3900.43235,60.6005801,13.53193874,8.197558036,MSM,2019,41.53288132
1237.77,408.733,619.266,2382.43,263.94,3192.399,1314.945,885.471,3.559881527,4710.213166,57.37287709,18.69914736,29.439308179,MSM,2020,63.30334359
1314.245,561.928,786.049,2462.115,269.896,3243.224,1150.871,897.336,0.334127929,4689.766074,57.81869395,19.28370864,-1.0744197649999991,MSM,2021,66.39912506
,,,,,,,,,,,,0.0,GARO.ST,2009,
,,,,,,,,,,,,0.0,GARO.ST,2010,
,,,,,,,,,,,,0.0,GARO.ST,2011,
,,,,,,,,,,,,0.0,GARO.ST,2012,
29.1142977,14.60375658,6.711513664,40.06711514,,59.51807603,20.5540106,26.27122594,,,1.190361521,,0.0,GARO.ST,2013,
27.38759541,15.58591495,3.386569175,35.89250208,,56.66089411,17.40747867,21.75614136,,,1.133217882,,0.0,GARO.ST,2014,
27.38759541,15.58591495,3.386569175,35.89250208,,56.66089411,17.40747867,21.75614136,,,1.133217882,,0.0,GARO.ST,2015,
29.47966613,16.44468123,2.699342923,37.28171432,,65.60113657,18.57574143,21.06197833,,177.8714714,1.312022731,34.98920086,55.24983925500002,GARO.ST,2016,
33.66382292,17.88596462,2.668072071,41.06415451,6.35147031,72.22460116,21.34457657,20.37836117,,213.9800285,1.444492023,21.58671587,16.549296242,GARO.ST,2017,
45.91730983,28.87206311,10.27835693,65.09626053,10.54875719,97.05304998,30.81068559,28.76232976,,193.6678641,1.941061,20.86538462,5.677369159000001,GARO.ST,2018,
45.19678279,25.94776558,6.111337039,63.91487054,8.883780387,102.0853102,33.4598527,28.32000361,,328.4335751,2.041706204,35.45034642,66.593267134,GARO.ST,2019,
46.5498825,26.23371075,9.228797266,70.22003845,8.756692688,107.6799829,36.63747063,33.75347148,1.643281507,774.7303694,2.153599658,74.26900585,80.27003253999999,GARO.ST,2020,43.08392946
61.24312217,30.4693967,9.823732775,90.48303063,11.48068282,126.576423,52.38106832,31.69888494,1.667213103,1197.618071,2.531528461,69.8125404,58.66580155,GARO.ST,2021,41.67723836
172.9078431,42.43860164,0.0,237.8160775,51.5666807,276.8482409,191.9039432,116.0327644,,752.1141113,31.81238569,15.9787169,32.96579844354325,PV.DE,2009,
164.3360247,27.04575388,0.0,227.7014259,37.24910576,260.5523106,197.2355838,120.7796484,,1153.253814,30.60190981,20.36900301,49.254072825,PV.DE,2010,
383.4298709,170.6079861,105.2197177,667.3881346,53.81717623,294.930105,357.9894321,185.6544713,,863.7554713,34.02877382,14.85177872,-19.488705106000005,PV.DE,2011,
349.3501618,129.9003236,99.10550162,619.9184466,73.10163356,672.5035599,355.2983819,194.407767,,1193.997562,68.1522833,25.60009394,36.971945655,PV.DE,2012,
326.4117585,107.403156,68.79485962,595.506122,58.75967382,608.6750581,365.4514988,205.9465379,,1347.459564,61.68382961,28.12468906,13.509706477,PV.DE,2013,
327.1407758,103.0197652,57.03466476,591.7708992,47.96842062,561.793166,379.3743299,221.0132776,,822.8646886,56.93276481,21.32368483,-31.177795331,PV.DE,2014,
286.632795,92.94864816,37.74874493,519.0564326,35.28176218,491.9155628,338.3874675,202.9093328,,1008.87377,49.85128823,21.5229655,38.73166673,PV.DE,2015,
291.295707,97.68790521,22.49649765,492.5304895,46.66095223,490.3519727,331.2561766,191.7496552,,921.4102948,49.69283221,22.28377314,1.9395183039999964,PV.DE,2016,
290.9608915,95.36585366,0.23549201,482.8868797,50.70070286,498.5744323,331.7640875,200.1019765,,1848.388279,50.52610571,26.83261705,63.221262806999995,PV.DE,2017,
369.8048248,141.7377431,72.3707729,663.8128141,66.42652719,704.120632,384.9965811,267.9250489,,1226.644252,71.35639371,17.58327793,-27.906891108,PV.DE,2018,
408.0144967,150.0676668,69.13134232,715.8454904,77.28185623,756.634783,426.9026975,291.468254,,1756.754877,76.6782381,28.86395817,44.645911564,PV.DE,2019,17.20874053
402.2016456,142.0005381,82.52471807,739.3841221,53.32826044,709.44219,441.0521714,333.2556106,19.73100917,1902.33965,71.89568651,40.26035716,2.5728429069999983,PV.DE,2020,36.11954952
449.6934538,152.5012213,89.29531021,808.3109428,38.38004641,755.575232,478.4245237,385.4885198,20.3884189,2413.395471,76.57086199,36.17841991,19.388346733,PV.DE,2021,46.98271246
222.9857143,230.85,136.5785714,329.7779221,27.00783891,311.1136364,96.03701299,132.4512987,,141.3691344,12.96306818,13.96400409,69.7956458,OTKAR.IS,2009,
241.7825686,192.2429565,94.46519732,359.852689,21.81319717,336.619398,115.801311,142.02701,,198.7281838,14.02580825,14.3402615,41.459766911,OTKAR.IS,2010,
280.8595952,236.4041127,83.86962973,413.6391553,12.98292972,336.6932323,112.9051083,139.9811739,,191.090828,14.02888468,8.253850637,29.475854115000004,OTKAR.IS,2011,
282.1414013,288.2221019,95.1910138,453.6337314,31.09769235,472.677914,113.2419745,122.8269798,,370.9592861,19.69491308,8.263694205,66.955042281,OTKAR.IS,2012,
381.7527979,297.5483246,160.6291744,582.2670034,77.77626812,563.7830331,135.6753999,143.1285458,,419.6813427,23.49095971,45.24064665,42.56293516000001,OTKAR.IS,2013,
372.0017576,312.0783963,220.5180793,641.1422657,84.41846818,653.4046294,127.3984056,123.5953566,,656.9250996,27.22519289,,61.955279111,OTKAR.IS,2014,
288.004684,274.3950761,149.7811656,529.4846325,28.3245485,527.8053439,104.7042554,114.2375187,,563.4010574,21.99188933,39.57646596,9.124134625,OTKAR.IS,2015,
349.6050228,269.1019645,210.9499914,550.3007406,26.9769813,491.640515,84.08101622,85.39343779,,711.4269566,20.48502146,26.11695955,46.681808772000004,OTKAR.IS,2016,
411.1298466,302.3616724,121.9607764,505.9312218,18.93383667,463.4685967,68.8910568,74.47385091,,627.3805606,19.31119153,27.19491994,1.1298874330000004,OTKAR.IS,2017,
430.6020058,283.0084455,185.7107416,530.3739773,26.6797507,471.172341,74.83610451,72.1266825,37.69824396,328.6598725,19.63218087,,-21.457307715000002,OTKAR.IS,2018,56.90357261
340.8818579,164.1810239,133.8099741,435.4910453,31.55513739,317.4652495,73.67778051,49.11019914,31.2977174,540.895274,13.22771873,5.874775325,66.91017318200001,OTKAR.IS,2019,64.07256912
326.6100641,174.4728392,134.8121186,450.1953631,58.80546589,408.65566,107.2052321,54.71914457,29.37065796,937.3556964,17.02731917,18.61461949,100.77073266000001,OTKAR.IS,2020,65.92722921
427.6793595,286.1523143,249.4703983,583.1774758,86.67348913,391.3766146,135.5413079,59.85172228,47.2323045,610.3495077,16.30735894,9.976523067,10.935490685,OTKAR.IS,2021,81.68994301
529.023,130.731,0.0,832.591,84.827,820.537,664.438,288.991,,2289.077298,6.879515395,67.7455683,27.308031184,NATI.O,2009,64.6868524
532.178,118.419,0.0,813.029,38.685,676.594,654.42,310.001,23.40103519,2950.157615,5.780927725,40.35208227,28.880802811,NATI.O,2010,64.16511967
650.718,166.312,0.0,959.682,109.116,873.22,744.545,335.236,19.07537619,3124.307496,7.364470533,28.93783106,9.314759152,NATI.O,2011,71.9803736
719.549,212.905,0.0,1154.294,105.667,1024.173,852.011,386.604,18.26058683,3169.864519,8.448878073,33.68132585,2.721311629999999,NATI.O,2012,64.43720369
767.7,244.956,0.0,1284.769,96.92,1143.692,939.128,472.043,14.41297132,4007.551379,9.300047977,57.47724784,27.318333855,NATI.O,2013,64.28364399
828.595,225.355,0.0,1343.551,80.513,1172.558,1023.084,512.428,18.17735242,3966.651942,9.337808889,34.50418956,1.0380925349999988,NATI.O,2014,58.96628577
947.82,247.657,0.0,1455.491,126.333,1243.862,1117.496,544.866,17.64105285,3652.126343,9.732955657,34.66901902,-3.4812976650000005,NATI.O,2015,57.90120985
799.74,240.215,37.0,1453.856,95.262,1225.456,1081.721,561.336,18.1516105,3973.296216,9.524170734,46.20620381,11.125764651,NATI.O,2016,55.38461247
834.647,260.075,25.0,1496.564,88.433,1228.179,1114.219,596.651,,5442.915266,9.520177043,51.42490087,33.739222841,NATI.O,2017,58.80390267
894.09,269.255,0.0,1566.434,122.313,1289.386,1128.021,618.656,,6009.791116,9.813649752,42.18805199,15.373659014,NATI.O,2018,54.26662571
1022.22,282.984,0.0,1671.235,155.057,1359.132,1238.358,639.358,,5549.042167,10.19802812,35.70585259,-1.9285176429999982,NATI.O,2019,54.48525515
947.358,306.123,0.0,1651.889,162.151,1353.215,1176.35,717.462,12.75480984,5766.933422,10.19493875,29.28415763,14.511577634000002,NATI.O,2020,74.98725081
1049.864,613.123,233.597,1961.846,138.909,4130.128,893.577,1044.329,,2733.330221,36.98776665,,70.052424002,DKS,2009,36.11519166
1222.361,795.675,142.243,2245.333,141.428,4412.835,1083.227,1233.151,,4194.092197,37.41117375,26.73687468,47.158895785,DKS,2010,30.61494236
1564.33,848.543,140.841,2597.536,198.396,4871.492,1363.581,1334.795,,4269.808336,40.02080116,18.40643225,1.8209987790000008,DKS,2011,38.57892106
1868.393,940.146,161.16,2996.452,253.879,5211.802,1632.745,1522.561,,5350.954703,41.43980981,20.21236603,28.939805396,DKS,2012,32.25447934
1595.889,1000.768,16.275,2887.807,318.345,5836.119,1587.324,1687.005,,7008.943222,47.98295637,21.06427827,28.119816180999997,DKS,2013,36.98903067
1620.071,1002.587,7.375,3071.487,337.985,6213.173,1692.179,2059.625,,5696.980269,49.45691247,17.79546209,-11.299294172000002,DKS,2014,26.88649456
1798.798,1118.833,6.45,3391.704,347.76,6814.479,1832.225,2339.607,,3898.139013,56.20745146,11.27090702,-30.442327314,DKS,2015,34.00726055
1812.69,1191.675,5.913,3559.336,335.121,7270.965,1789.187,2665.314,47.34315751,5736.555723,62.25461068,17.64066686,46.26356919,DKS,2016,37.97621969
1995.678,1397.415,5.325,4058.296,349.0,7921.981,1929.489,3010.078,45.70504348,2960.376417,70.59582413,10.15901809,-49.142860223999996,DKS,2017,44.67252332
2006.085,1425.014,65.286,4203.939,324.323,8590.472,1941.501,3377.952,43.07281222,2941.427319,79.84748945,9.093889465,13.950814642000001,DKS,2018,49.08586362
2122.398,1504.639,60.044,4187.149,319.864,8436.57,1904.161,3499.821,41.8901313,4171.374133,85.406809,13.15805294,55.103007659,DKS,2019,50.9431547
2410.016,2076.474,224.1,6628.56,329.081,8750.743,1731.598,5881.5,42.17472267,4830.058044,98.25009543,13.30400485,41.73830517700001,DKS,2020,61.13435381
3759.65,2550.198,418.493,7752.859,546.221,9584.019,2339.534,5826.264,29.39498966,9958.815776,103.4555533,8.883535986,90.712252621,DKS,2021,65.6819796
2422.04897,1678.731172,308.2776089,10045.68625,245.1100729,6224.940223,6993.210064,13461.88517,,7816.345078,1.055074614,,10.610977684999998,PGN.WA,2009,35.17341722
2243.028873,2061.931628,708.9495945,10862.12388,419.4587332,6757.384997,7489.111787,11186.57893,,7127.918782,1.145319491,7.956140937,-2.44400273,PGN.WA,2010,49.6414141
2101.364467,1742.67242,753.2406091,11384.90931,866.7400212,7201.746531,7954.668697,12014.97868,,6997.877845,1.220635005,9.863888016,17.635547726000002,PGN.WA,2011,41.1525745
2186.98218,2280.880258,1453.23992,11291.0259,522.1898373,6687.403704,7309.514811,,92.88208281,9976.307932,1.133458255,54.8536534,27.98774655370611,PGN.WA,2012,45.21333183
3511.734959,3116.247407,3310.101141,15537.1499,692.2600619,9313.407676,8815.158195,15156.89834,41.63774776,10113.83683,1.578543674,7.244949637,3.851633766000001,PGN.WA,2013,36.61630198
3615.71618,2598.806366,2540.119363,16042.44032,629.574922,10624.66844,9432.029178,15945.62334,26.52245008,7460.290399,1.80079126,13.30025704,-7.729201927999999,PGN.WA,2014,33.70472072
3175.060765,1801.198349,1649.991521,13827.93511,751.9978689,9695.325307,8525.238822,14452.54649,618.8540062,7791.880781,1.643275476,10.66699871,23.742621242,PGN.WA,2015,32.17019478
3224.071572,1602.987281,1626.691816,12309.02557,542.933469,9294.216603,7834.221191,13521.78013,670.834091,7941.900777,1.57529095,20.65676023,13.961080894,PGN.WA,2016,29.49577153
3401.131891,2175.299492,863.5697664,13847.85544,866.6133001,10301.07156,9660.145365,16695.96943,668.4846806,10623.71106,1.782809201,12.16506461,13.01440172,PGN.WA,2018,38.67597982
3843.356419,2509.292189,989.9189775,14244.72551,833.917491,11026.01813,9795.972939,16618.17793,617.7028478,6583.795367,1.908275896,14.41369434,-40.880102509531824,PGN.WA,2019,42.10571537
4019.509623,2820.986027,1780.121276,15603.74374,350.2899921,11079.09307,10046.92855,18558.39705,618.2099358,8608.446489,1.91746159,5.27975459,35.382785028,PGN.WA,2020,46.79936763
4461.377478,1899.600225,1122.588608,16868.61098,1968.778499,10516.75565,11839.23157,20578.73414,611.8701696,8990.265632,1.820137704,8.265655545,19.43587971,PGN.WA,2021,50.24648941
1366.234747,1212.275478,1528.555653,4784.545925,166.3000446,3357.60473,1681.736347,1598.171678,43.29499671,3204.150755,21.62589958,24.7563893,49.621538951,EBRO.MC,2009,42.63245469
1307.450037,845.1511768,1083.434977,3843.075359,240.5360111,2563.872187,1832.906717,1698.648571,83.66475397,3234.818792,16.80149834,21.88173695,14.512858543,EBRO.MC,2010,52.41690673
1557.537288,808.0329075,767.1353087,3859.313758,178.4341873,2259.323122,2130.61735,1350.645442,277.8167767,2858.211491,14.58342032,17.0605613,-1.4402999549999977,EBRO.MC,2011,50.13115718
1102.498382,706.1242718,621.7126214,3508.87767,202.0478862,2335.41877,2054.754693,1393.923625,74.07741428,3045.151045,15.16915163,14.08794635,10.083934671000002,EBRO.MC,2012,51.99702684
1174.469601,733.9574098,538.8246781,3604.354022,207.0580862,2613.903842,2232.701341,1466.472715,49.52574899,3602.684324,17.23540207,15.69597627,16.92281948,EBRO.MC,2013,49.91319081
1156.105506,731.7618275,576.7957776,3811.034445,181.7073171,2689.40127,2344.554251,1540.236963,93.30629341,2551.859341,17.47896708,14.65432468,-17.73232836,EBRO.MC,2014,48.1971764
1243.926692,866.4114196,621.549628,3825.159378,172.3971825,2565.441239,2237.325349,1552.600254,97.46007492,3033.661876,16.67332557,20.97510254,33.440755594,EBRO.MC,2015,60.7131929
1185.696289,680.0610332,615.0508791,3696.393393,159.4904094,2673.640599,2135.358,1554.543283,90.38839486,3219.817733,17.3745027,17.72610694,12.718561819,EBRO.MC,2016,60.57393714
1298.408326,698.7762826,679.7634567,3832.845879,179.4824614,2585.414214,2186.002944,1603.993902,221.3459374,3602.946764,16.803134,17.23772519,1.7076786449999999,EBRO.MC,2017,60.28541094
1551.420928,925.4111635,810.2254052,4394.300692,268.9784671,3007.364355,2488.738139,1911.498183,171.9893853,3077.590188,19.54547399,13.0992887,-7.340431469,EBRO.MC,2018,58.64012502
1423.418433,920.0809707,811.5503716,4397.271539,160.986231,2997.920681,2479.968346,2035.01468,218.7421748,3327.201547,19.48409762,21.42785733,13.755182562000002,EBRO.MC,2019,61.41146823
1567.41699,1009.398471,1213.847723,4911.109118,155.8982029,2814.139183,2535.93144,2274.321234,117.6391366,3559.123748,18.28966421,24.90008414,12.460671697,EBRO.MC,2020,64.64888526
1607.518319,1423.077675,1182.158036,4928.751832,234.2838705,2968.136297,2353.872741,2349.388129,103.6113631,2940.857621,19.29052284,29.30301189,-10.39853921,EBRO.MC,2021,69.46787528
6327.83998,6607.399952,4991.543311,17236.27011,760.6367286,12049.03482,6087.418403,2116.268993,8.736250533,2970.544576,93.73914577,5.922692174,9.240055318999998,LAGA.PA,2009,61.02813823
5368.493386,5683.444998,3816.640898,15926.53038,442.5504016,11866.51778,5666.265819,2266.220008,7.237240596,3012.152542,93.07411486,,15.293019051,LAGA.PA,2010,58.08528707
4570.93171,5237.107886,3336.23169,14582.30219,394.9600868,11155.10668,5198.314494,2160.390609,7.220773467,1934.678534,87.03312932,13.17336635,-31.06663793,LAGA.PA,2011,68.5348053
4554.045307,4541.100324,2596.763754,11557.28155,299.9018021,10418.12298,3817.475728,2163.106796,1.472359741,2436.594591,81.90511805,,30.204187356,LAGA.PA,2012,77.83517495
4683.871649,4662.761241,3170.519316,12349.58835,268.273717,10188.41039,3838.135951,2268.049398,1.39820855,3931.015935,78.84593628,1.835801506,51.213750493,LAGA.PA,2013,70.19775781
6324.050911,5717.898672,3063.749072,11452.29128,239.1313415,10396.67922,3915.935894,2467.218297,,3426.454942,80.23026047,,8.132688406,LAGA.PA,2014,67.96543369
4112.986149,4450.492953,1838.746749,9081.231476,195.0818289,9064.295651,2401.25809,2254.884171,8.093602496,3917.721026,69.94403927,43.40485958,31.42008373,LAGA.PA,2015,66.53984472
3779.281285,4176.75742,2372.910807,9021.405067,268.225354,8097.218753,2166.570737,2219.784755,13.81281006,3638.838398,62.38778383,31.38712171,5.1374321140000045,LAGA.PA,2016,67.30658306
3430.403701,4051.724138,1969.091674,8150.756939,250.8273086,8050.883095,1999.579479,1776.703112,12.82322593,4204.835276,61.55656256,22.14820155,8.267212762999998,LAGA.PA,2017,66.45970537
4186.610045,4106.236729,2321.229352,9169.755641,267.1262387,8619.138446,2141.289092,2064.514581,13.27529444,3311.720063,65.62298769,11.36170147,-11.528383946000002,LAGA.PA,2018,81.21381283
3947.609872,5044.040738,5533.764566,12374.98853,251.4156285,7972.061657,1965.776677,6743.737958,14.67687411,2856.22015,60.6081881,37.92773624,-5.437794525,LAGA.PA,2019,77.30983256
3731.811762,4152.187073,6124.027532,12475.61823,219.9590876,8177.701051,1706.163263,7264.085375,14.62928115,3279.93368,63.21438462,,22.996095553,LAGA.PA,2020,75.75442079
3553.981436,4413.776258,5718.124084,10377.38153,-401.8069135,5471.421593,885.4421104,6945.530044,14.20218801,3911.544816,42.3486315,,13.303489116000002,LAGA.PA,2021,77.54041555
1496.819,1224.761,3083.231,8403.83,637.7,7249.447,3604.896,2249.793,38.19863613,11164.30107,36.99471318,15.98394723,17.489212225,DGX,2009,63.50724992
1679.425,1059.212,3107.299,8563.643,739.8,7455.243,3989.639,2339.382,36.05877038,9196.752561,39.69820232,13.27547911,-7.5389460239999995,DGX,2010,70.58931269
1605.417,1214.268,2990.156,8527.63,686.365,7260.12,4033.48,2487.191,35.89169922,9159.50072,40.94360478,21.25307485,9.941171992000003,DGX,2011,66.98222421
1401.26,1561.159,4024.917,9313.379,717.5,7391.932,3692.872,2543.289,36.38655524,9263.041236,46.14996379,13.75710343,2.6182761869999984,DGX,2012,50.95363546
1560.997,1047.603,3363.577,9283.863,701.2,7382.562,4163.047,2624.168,36.29009236,7786.159064,46.12227533,10.22227823,-4.823979601000001,DGX,2013,62.72005668
1383.0,1132.0,3332.0,8948.0,612.0,7146.0,3948.0,2806.0,36.35830531,9692.466403,46.70588235,19.29340008,25.906921525,DGX,2014,60.29422048
1603.0,1709.0,3742.0,9857.0,598.0,7435.0,4301.0,,30.64900574,10197.89801,51.27586207,14.75125657,10.606552944,DGX,2015,68.62769096
1501.0,1173.0,3651.0,9962.0,640.0,7493.0,4684.0,3232.0,29.38988689,12741.01186,51.67586207,19.5153649,29.352477204,DGX,2016,71.59399905
1531.0,981.0,3734.0,10100.0,682.0,7515.0,4628.0,3429.0,31.96271278,13424.13204,52.92253521,20.55056056,10.472102813000001,DGX,2017,67.75915873
1306.0,1057.0,3855.0,10503.0,740.0,7402.0,4921.0,3671.0,27.03258531,11330.72418,52.87142857,15.68468638,-13.081055157,DGX,2018,70.69514352
1390.0,1485.0,3991.0,11003.0,798.0,7531.0,5216.0,3970.0,25.0336526,14384.30181,54.17985612,20.58027154,28.177617676,DGX,2019,74.8956027
2490.0,1990.0,4858.0,12843.0,896.0,7726.0,5641.0,4747.0,19.48271697,16060.06231,56.80882353,14.76594057,24.888284661000004,DGX,2020,73.17189611
3058.0,1776.0,4168.0,14026.0,1527.0,9437.0,6759.0,5223.0,31.99388209,21223.96213,69.38970588,10.37800135,23.516564674,DGX,2021,81.89687914
73.89468976,73.72974937,1257.751499,2805.173257,91.26954678,162.2831663,1202.736892,30.05549265,,1282.743966,4.39131653,11.23779269,3.5991814749999986,DEQGn.DE,2009,
