RIC,Total Current Assets,Total Current Liabilities,Total Debt,"Total Assets, Reported",Net Income - Actual,Revenue Per Share,Total Revenue,Total Equity,Total CO2 Equivalent Emissions To Revenues USD in million,ESG Score,Company Market Capitalization,"Property Plant And Equipment, Total - Gross",P/E (Daily Time Series Ratio),Year,returns_yearly
IDLA.PA,319.9576604,371.1824835,164.4069437,649.4743846,19.69150772,178.6094775,1057.887861,124.4577512,,,779.0968913,237.6422912,37.83406597,2015,70.291301961
IDLA.PA,294.3375941,331.6265028,91.50639111,556.4817932,23.80201519,170.0135662,1010.863262,135.0300279,,,792.781681,181.2556336,37.71149866,2016,9.765658138000001
IDLA.PA,406.000841,421.1890244,147.2476871,717.0626577,25.30003244,189.1123895,1124.965307,145.4194701,,,907.2652919,161.9869638,87.2714128,2017,2.402288565
IDLA.PA,487.4209762,509.3269035,184.2024448,841.3574693,20.02629001,268.0747832,1594.594595,184.3092093,,34.15809366,742.35552,172.4931323,31.5142746,2018,-12.88499422
IDLA.PA,497.0180751,511.0296816,193.7299294,865.6367557,28.65232163,271.1742485,1617.464905,205.7482338,64.57420057,36.46845223,1141.641034,230.4901826,44.71988101,2019,51.083857798
IDLA.PA,510.1439365,684.6243526,629.2872677,1334.49768,16.30049922,287.4621538,1719.883192,216.3767011,57.73946631,41.62095551,1559.319128,824.313387,95.61281042,2020,27.550024602999997
IDLA.PA,639.8742062,725.9465071,713.3146067,1539.648266,30.1799104,334.1545772,2006.39106,264.5468979,48.46428637,53.58014846,2370.367062,1020.263801,67.47402938,2021,24.17377839
NOMD.K,,,,,,,,,,,,,,2009,0.0
NOMD.K,,,,,,,,,,,,,,2010,0.0
NOMD.K,,,,,,,,,,,,,,2011,0.0
NOMD.K,,,,,,,,,,,,,,2012,0.0
NOMD.K,,,,,,,,,,,,,,2013,0.0
NOMD.K,,,,,,,,,,,509.5125,,,2014,-8.170761089999997
NOMD.K,,,,,,,,,,,2141.3388,,,2015,39.22250291599999
NOMD.K,1242.927423,1130.200584,2089.899111,5353.65602,,,971.1015302,2050.477297,,,1742.588113,372.9325268,16.51484761,2016,-4.2937095209999985
NOMD.K,918.6291001,791.7367536,1526.913373,4951.114382,165.3395385,11.04240843,2026.597981,2000.10513,,,2914.526246,361.2279226,23.52802414,2017,59.954430632
NOMD.K,898.6216576,842.0004558,1677.523062,5520.207291,215.4955044,13.32994747,2347.140749,2222.382169,,,2909.92576,435.575389,16.11364982,2018,2.304890696000001
NOMD.K,1074.410496,963.3911368,2023.465456,6125.332599,238.4282157,14.17555198,2491.971741,2362.487384,44.05995946,45.6186808,4351.925948,517.2492889,25.11911962,2019,31.226648169
NOMD.K,1592.157478,922.6957828,2103.670157,6618.949398,258.5619075,13.13106046,2605.542228,2867.408022,35.54239384,49.47438288,4998.949484,661.8388898,19.91722264,2020,15.102802682000004
NOMD.K,1182.7064,1120.053737,2161.089399,6815.583781,319.8626551,15.52682552,3072.667318,2596.604787,33.41342747,49.73433989,4406.667402,758.9154861,19.30319384,2021,10.508009405000003
AENA.MC,,,,,,,,,,,,,,2009,0.0
AENA.MC,,,,,,,,,,,,,,2010,0.0
AENA.MC,545.8226537,2979.210356,15765.66861,21937.15469,,20.87451133,3131.176699,3222.269256,,,,28710.28091,,2011,0.0
AENA.MC,583.9508128,2806.784357,15913.1597,22056.45451,,22.92167159,3438.250739,3215.826209,,,,29796.48644,,2012,0.0
AENA.MC,583.9508128,2806.784357,15913.1597,22056.45451,,22.92167159,3438.250739,3215.826209,,,,29796.48644,,2013,0.0
AENA.MC,583.9508128,2806.784357,15913.1597,22056.45451,,22.92167159,3438.250739,3215.826209,,,,29796.48644,,2014,0.0
AENA.MC,971.0530454,2245.754552,13289.78044,21069.29777,,24.87289663,3730.934495,4253.603097,69.69015111,15.50275015,17169.66584,28775.9475,21.17137566,2015,45.195052092
AENA.MC,1181.382696,2001.383564,10778.22569,18487.39697,918.2650464,25.04450791,3756.676187,4674.017441,78.14660324,33.0185385,20445.22708,25680.34991,17.07788384,2016,24.630319478
AENA.MC,1063.028806,1604.151598,9215.078848,16309.68671,1228.757045,25.99930614,3899.895921,5249.525862,64.3878786,43.16292441,30409.90391,24222.68713,21.3737639,2017,31.280274331
AENA.MC,1456.120968,1780.678015,9451.136623,18362.82194,1502.188651,31.67414019,4751.121028,6816.662468,54.54213283,41.83648986,23353.63336,27978.44196,15.85627383,2018,-17.046317368
AENA.MC,1277.039178,1718.611799,8147.174053,17087.65712,1509.677346,32.12378811,4818.568217,6921.356317,51.04988887,62.20811823,28669.59622,27089.72727,17.97145016,2019,28.443092856
AENA.MC,843.8244064,2332.259041,7501.356411,16692.31106,1568.779373,33.20822964,4981.234446,7180.909356,29.04653628,73.13703754,26050.31754,26869.12203,96.84471474,2020,-6.070226564999998
AENA.MC,2596.588911,2171.880801,9820.493405,19129.31974,-154.2221141,17.75456766,2663.185149,7473.147289,18.04659074,77.65710907,23574.43725,29558.3085,,2021,6.744151436000001
BKD,280.785,648.445,2552.929,4449.258,-373.241,18.9644034,1928.054,960.601,,21.317762,2157.697909,4418.758,,2009,189.084589011
BKD,275.034,695.965,2625.526,4649.879,-60.412,18.87242111,2100.274,1086.582,,31.01787011,2580.887805,4799.493,,2010,24.688091470999996
BKD,328.109,606.358,2570.296,4530.47,-48.901,19.00287476,2280.535,1059.997,,23.99513195,2102.658689,4914.76,,2011,-5.559678982999996
BKD,280.875,620.95,2463.625,4466.061,-68.175,20.27453554,2456.483,1040.208,,22.1739261,3103.586467,5105.676,,2012,44.123771593
BKD,309.038,1130.898,2679.369,4706.768,-65.645,22.69624808,2768.738,996.986,,21.5266464,3379.94172,5481.266,,2013,10.599368732999999
BKD,294.862,870.844,2636.578,4737.757,-3.584,23.38435041,2891.966,1020.937,,27.95042954,6725.633296,5717.731,,2014,33.008832831
BKD,530.59,873.896,6246.253,10417.461,-148.99,25.85758343,3831.706,2881.724,131.8322774,69.01744099,3411.040055,10295.498,,2015,-61.438812912
BKD,497.943,840.148,6432.413,10048.564,440.737,26.91112281,4960.608,2458.888,131.3986092,71.9512839,2310.874751,10574.411,,2016,-29.259706709999996
BKD,619.504,731.142,6045.167,9217.687,374.698,26.80796971,4976.98,2077.982,,73.31392325,1807.99368,10264.151,,2017,-19.171160943000004
BKD,901.872,1095.776,5142.291,7675.449,-635.419,25.5008783,4747.116,1530.728,,64.04647194,1257.877959,8916.465,,2018,-25.480298564
BKD,774.016,773.331,4514.656,6467.26,-528.258,24.17173064,4531.426,1018.903,,64.3344692,1349.272677,8322.802,,2019,14.15661634373987
BKD,596.175,1046.972,4389.703,7194.433,-267.931,21.82321268,4057.088,696.356,,67.33793369,812.3949963,9506.583,24.51441536,2020,-14.490380153000002
BKD,773.603,690.733,4479.295,6901.758,,19.19991214,3540.195,800.434,,69.25476252,956.4694061,9346.296,,2021,40.211741947
WST,366.2,159.1,386.0,1168.7,81.7,14.55817175,1051.1,487.1,,,1293.635594,965.0,20.25902612,2009,7.687422678
WST,397.2,171.1,379.6,1271.0,72.4,14.54132231,1055.7,579.1,,,1371.884728,1062.1,17.92566939,2010,8.890569997000002
WST,436.6,169.7,358.4,1294.3,72.8,15.05040872,1104.7,625.7,,,1279.549979,1077.2,21.07373308,2011,-4.920137796
WST,472.0,243.2,349.4,1399.1,82.0,16.11216216,1192.3,654.9,,,1868.214814,1136.8,24.5769179,2012,39.94234559900001
WST,557.3,261.8,411.5,1564.0,97.1,17.63788301,1266.4,728.9,,,3426.127373,1274.8,31.52287754,2013,62.596391785
WST,650.7,236.9,373.5,1671.6,116.1,19.16526611,1368.4,906.4,,,3783.779524,1369.0,32.26529784,2014,10.67619509
WST,659.1,252.5,335.5,1669.7,129.7,19.52472528,1421.4,956.9,105.2650379,40.4457346,4341.119909,1390.8,47.32825627,2015,16.526871435
WST,673.7,314.3,298.2,1695.1,135.3,18.96747968,1399.8,1023.9,97.07176463,58.01876722,6208.20856,1440.3,45.95117248,2016,37.220414131
WST,641.9,241.0,228.6,1716.7,163.4,20.12133333,1509.1,1117.5,84.35369896,67.57252879,7326.535912,1554.7,39.27883314,2017,17.600337967999998
WST,743.5,279.5,197.0,1862.8,210.6,21.09630607,1599.1,1279.9,81.14003727,72.9465349,7262.030148,1745.8,31.22849716,2018,3.8585583729999975
WST,894.4,283.7,196.1,1978.9,211.8,22.77718833,1717.4,1396.3,66.40469591,81.5148557,11123.01817,1752.7,49.87558475,2019,46.103473352
WST,1058.7,341.6,257.3,2341.4,244.6,24.40185676,1839.9,1573.2,56.29419163,81.84281383,20944.31163,1890.2,68.73236566,2020,69.21868438999999
WST,1373.7,503.4,255.2,2793.8,360.5,28.323219,2146.9,1854.5,45.28676367,80.87463953,34744.12713,2103.8,58.2696398,2021,44.048589538
EXHO.PA,6890.770752,7217.469802,3844.4454,14914.95794,588.7905074,135.5016225,21036.26646,3265.557609,,76.96613331,8871.433165,1981.687659,15.57730245,2009,5.663618311999999
EXHO.PA,6932.376035,7262.187155,3479.507313,14935.36971,563.6869814,124.4015658,19319.32059,3433.841158,12.68984901,83.75534103,10723.52954,1901.487956,19.37599786,2010,30.613422292
EXHO.PA,7974.86917,8479.498534,3503.651734,16402.61085,610.9207158,150.1619998,23070.61936,3644.545402,10.40514416,82.36298146,11161.96198,2132.095003,18.70229789,2011,10.493955169
EXHO.PA,7421.752197,7922.236334,3396.501641,16083.39726,669.1137111,150.7110286,22931.73044,3815.248419,10.13950061,82.26433338,13068.72641,2172.956252,18.26508912,2012,17.327948658
EXHO.PA,7909.522362,9100.643814,3499.33239,16667.76833,713.2187698,159.6222778,24320.82281,3903.864204,,80.69046396,15733.95013,2250.042965,25.2774317,2013,18.841421012
EXHO.PA,10014.44517,9753.118844,5138.542351,19012.47538,611.2774451,154.0205013,23658.56861,4187.787262,7.754554925,71.88616648,15282.32583,2220.617203,25.20099073,2014,12.587886332999998
EXHO.PA,8008.027086,8004.663782,3496.715173,16230.18453,751.2422327,144.1185694,22214.62365,4159.286083,7.878737407,75.37383266,15216.97717,,19.62893374,2015,15.505687047999999
EXHO.PA,7429.884647,7705.437426,2884.937192,15794.64067,766.0596273,147.3023885,22585.28749,4092.014547,7.740407578,81.68709163,17460.51498,,26.01939174,2016,23.052688775
EXHO.PA,8881.003132,8834.561844,4223.775558,17711.99257,967.4116442,163.1621353,24647.22484,4210.676733,5.281456477,82.2277422,20056.45283,,23.15233181,2017,7.02154533
EXHO.PA,8509.058854,8840.791519,4622.219129,17723.3396,802.1542272,157.6839923,23670.16958,3807.966224,6.103401605,79.88799397,14973.44477,598.5106827,20.42467237,2018,-16.629628185
EXHO.PA,8804.395604,9062.637363,4526.373626,19194.50549,845.2478289,163.2558132,24125.27473,4896.703297,5.232277256,73.94040402,17276.30093,2383.516484,23.22412534,2019,20.300145691
EXHO.PA,9098.83027,9244.449749,7590.116973,20712.58057,357.2262433,158.1955989,23061.58988,3291.955121,5.267600104,79.24571245,12331.87425,4481.976605,,2020,-26.964757433999996
EXHO.PA,11372.4379,10452.67781,8303.816001,22422.54652,401.4992399,139.3896055,20577.12289,3740.436384,4.412116323,80.20203582,12917.34715,3923.443846,81.80467091,2021,10.458610809
MGAMM.L,718.7463692,442.95341,646.1310561,1566.602765,84.56176437,4.422120383,1212.675729,258.2200534,382.626608,46.58114375,688.3485166,1032.154061,11.02642987,2009,55.643780745
MGAMM.L,681.6381303,460.9464681,582.5289809,1683.40043,55.15969748,5.448164783,1523.985061,298.4592003,292.6517482,51.04630423,1034.202875,1064.332024,23.33333333,2010,52.617821851
MGAMM.L,672.9374327,468.5915735,501.0373282,1611.680472,93.96016346,5.590019104,1586.56621,335.3767919,254.0470713,54.82647169,1115.964721,1074.453648,12.77505222,2011,15.299238799000001
MGAMM.L,694.2567305,445.5422473,464.1841823,1617.809262,130.5917438,6.013826403,1710.397539,356.371658,263.4844536,58.26820147,1221.524632,1070.047071,10.74327296,2012,10.529547800000001
MGAMM.L,661.5747136,345.6569432,443.324937,1573.576014,99.62041986,5.805956017,1637.279597,379.946372,264.3571271,57.61562693,1502.892223,1110.262452,21.32895266,2013,24.486040515
MGAMM.L,637.0755451,417.2116356,434.5954537,1509.743216,87.28241859,5.579645797,1585.735336,394.1987715,301.9444393,53.75586542,1408.762672,1130.941541,21.69746749,2014,4.909735151999998
MGAMM.L,613.5733641,390.5690348,420.4690566,1384.433301,84.29342727,5.025759018,1435.356776,235.4626717,294.0145951,53.33114516,1040.507797,1088.391939,43.43398876,2015,-18.075878809
MGAMM.L,523.787066,300.801745,391.7349525,1263.043094,73.33454856,4.706855026,1343.80711,220.7746271,296.0802871,64.05660065,1004.694989,1098.272711,26.66043905,2016,22.731216438999997
MGAMM.L,590.1509918,477.1538537,450.1381624,1282.073423,71.29498299,4.280148733,1220.270404,149.0180598,242.274049,78.87946375,1300.60665,1095.060693,9.637142857,2017,21.521962659
MGAMM.L,532.1046373,357.6640363,313.0742622,1256.215544,79.13108781,4.719556898,1353.096962,263.7552697,256.6677794,74.73626025,958.1744762,1153.118582,12.14414248,2018,-18.393072270999998
MGAMM.L,620.2479971,484.0026535,406.9500434,1320.865439,100.9645961,4.598855929,1318.95188,296.3463795,229.1301878,72.66885553,1199.446913,1168.418636,13.6755824,2019,28.677746505
MGAMM.L,609.7852029,443.9140811,469.9018828,1391.142933,103.6424401,4.862126854,1391.540705,358.2604084,222.1956116,70.62846737,1213.476985,1260.275789,111.7499102,2020,11.240155441000002
MGAMM.L,569.3424669,382.4329683,414.8379069,1272.26985,75.30497124,4.37371749,1245.197369,276.6041812,178.7710062,74.97237113,1384.091736,1270.082175,24.89583333,2021,18.298164865
SFM.O,,,0.0,191.653,,6.854017094,441.056,140.3,,,,,,2009,0.0
SFM.O,,,0.0,220.818,,7.578756799,487.693,157.932,,,,,,2010,0.0
SFM.O,103.464,90.64,370.173,761.646,,11.40622357,1105.879,267.453,,,,270.377,,2011,0.0
SFM.O,103.464,90.64,370.173,761.646,,11.40622357,1105.879,267.453,,,,270.377,,2012,0.0
SFM.O,203.121,136.846,534.183,1103.236,,14.73812007,1794.823,386.755,,,5765.289544,387.2,112.2830597,2013,-0.27557154099999925
SFM.O,231.627,175.621,430.812,1172.404,67.423,17.4429292,2437.911,513.771,,,5159.296689,476.244,52.73122284,2014,-6.425341915000002
SFM.O,334.129,220.84,407.055,1369.073,111.156,19.2280338,2967.424,685.389,,33.83323333,4083.980702,637.542,34.9459186,2015,-18.803598800000003
SFM.O,345.215,230.422,290.472,1426.364,134.714,23.05042437,3593.031,822.992,,42.31508752,2692.868691,731.606,21.31999144,2016,-27.798041270000002
SFM.O,264.026,259.155,384.736,1439.893,124.534,27.03844895,4046.385,672.909,,44.10803726,3240.26838,902.538,24.89113324,2017,33.55947351299999
SFM.O,299.507,299.714,482.727,1581.603,139.74,33.82997302,4664.612,650.694,,47.0054432,2999.966184,1096.636,18.4821232,2018,3.0271567530000025
SFM.O,333.841,310.0,580.07,1675.614,167.536,40.12557021,5207.336,589.196,35.98756663,44.93757754,2274.469976,1249.298,17.9948108,2019,-17.63343747
SFM.O,387.839,416.812,550.173,2722.983,150.006,47.05813332,5634.835,581.952,35.98756663,44.93757754,2370.800548,2347.761,9.469340067,2020,12.221100271000001
SFM.O,465.96,496.132,261.418,2806.404,287.45,54.71612363,6468.759,881.293,30.60262409,54.00570709,3331.834298,2471.964,12.6200671,2021,18.748975439000002
DCO,159.173,89.501,30.719,366.186,21.112,37.91933515,403.803,224.446,,,195.5274705,155.923,21.39508291,2009,25.317176768999996
DCO,164.091,78.266,28.252,353.909,20.883,40.98458611,430.748,233.886,,,228.6746015,162.321,18.52355843,2010,24.438337448
DCO,161.392,71.286,3.28,345.452,17.808,38.54341261,408.406,254.185,,,134.3720843,165.4,26.87378805,2011,-46.172150868
DCO,340.791,116.458,392.24,808.087,14.186,55.13610478,580.914,204.284,,,171.3173501,199.139,,2012,41.666361173999995
DCO,329.586,105.804,365.744,780.089,17.042,70.28951825,747.037,222.675,,,321.3568379,214.815,16.06635659,2013,73.86200581099999
DCO,333.581,108.258,332.702,762.645,14.887,67.8814965,736.65,234.271,,,276.7099757,223.157,30.04409161,2014,-13.771284203
DCO,328.741,111.071,290.052,747.599,19.867,66.69467913,742.045,256.57,,,179.7722452,227.525,,2015,-34.197603664999995
DCO,263.262,83.607,240.687,557.081,-9.699,60.2888567,666.011,185.734,,,285.598724,225.084,,2016,61.727870127
DCO,225.941,86.306,166.899,515.429,,48.73369325,550.642,212.103,,28.01251872,322.2868633,237.074,24.30668284,2017,15.573527538000002
DCO,221.014,80.236,216.055,566.753,15.384,48.29408202,558.183,235.583,58.99664234,34.41634713,414.4212606,253.468,87.7888427,2018,29.102917501999997
DCO,284.082,126.535,231.198,644.739,10.383,53.97606999,629.307,256.825,52.77719224,30.92804568,584.2905677,261.885,24.50866267,2019,36.143089641
DCO,340.768,144.69,307.887,790.429,32.461,61.15061058,721.088,292.8,48.44492568,42.47582735,629.073483,297.241,22.43463875,2020,35.909502859999996
DCO,410.284,142.902,318.922,837.347,29.174,52.71044251,628.941,329.334,41.58267652,49.15870663,557.6475495,296.08,16.60359407,2021,-4.534154401999997
NDXG.DE,935.8871137,647.0625236,32.78679359,1194.112467,63.10893188,21.07816918,1612.73815,448.8251492,,,1403.04853,166.8302093,22.87924595,2009,15.598992812999997
NDXG.DE,932.5702915,554.3062475,143.7167153,1203.089389,33.16034652,22.5826437,1727.84888,494.3580714,,,682.9524405,209.5516234,16.37975845,2010,-53.70485101300001
NDXG.DE,995.2163735,637.7499833,175.3207143,1320.287606,29.40016619,17.42200921,1332.997124,492.3697412,,,525.4075093,244.655207,21.50766079,2011,-21.521790233999997
NDXG.DE,984.0983819,768.2161812,317.9909385,1332.022006,-38.76524431,14.854777,1222.752104,484.6110032,,,406.3875934,253.2116505,,2012,-20.241678181999998
NDXG.DE,1073.733376,732.4123918,291.1059215,1406.549504,-24.26010409,16.85663493,1418.713057,367.7380198,,,1498.047803,285.5024277,,2013,138.73758725
NDXG.DE,1236.359513,804.4052561,264.8459191,1637.516838,14.17421989,23.0932789,1964.532534,505.9996701,,,2061.657678,328.5138961,36.5786808,2014,55.666222638
NDXG.DE,1114.383355,761.1988145,188.9421158,1499.848787,47.16200863,22.64351875,2098.265288,479.0407065,,,4045.577977,314.0349604,46.96485179,2015,84.474635536
NDXG.DE,1236.903379,953.05872,224.8053344,1585.699547,58.74842654,28.50615747,2639.094927,494.7785102,,,2905.19049,305.4202278,24.31732265,2016,-42.465254023
NDXG.DE,1807.339151,1305.933558,677.5998738,3147.828007,100.5589361,33.604651,3569.210471,988.2369638,,,1442.732191,583.11291,14.62146646,2017,-73.51060882899999
NDXG.DE,1851.081441,1324.477873,823.4702079,3367.988628,51.74791354,33.25987466,3692.119816,1102.421996,4.105845265,49.9759181,1175.755427,722.3125922,,2018,0.07081560400000164
NDXG.DE,2042.580741,1764.321268,739.9302688,3507.817231,-94.45245444,25.40672055,2820.355078,799.717864,4.348444449,51.78517618,2016.455952,601.1606569,,2019,59.657806627
NDXG.DE,2817.974127,2626.69103,786.2554088,4487.082707,-78.28141181,32.41391194,3682.009058,835.5794453,3.97574009,74.03360983,4467.990087,840.7136291,,2020,86.63892384599998
NDXG.DE,3522.760137,3643.987543,1123.39277,5385.991695,-153.6880147,46.12463158,5679.946263,944.7154372,2.389524099,79.10268863,2902.527494,1028.799463,,2021,-26.674503523
GTT.PA,,,,,,,,,,,,,,2009,0.0
GTT.PA,153.7823557,42.65266537,3.431208615,175.1588523,,2.697782784,99.89565915,92.88876998,,,,45.13678015,,2010,0.0
GTT.PA,118.4440129,61.57540453,3.282847896,142.405178,,1.949256816,72.17864078,45.08349515,,,,45.26990291,,2011,0.0
GTT.PA,118.4440129,61.57540453,3.282847896,142.405178,,1.949256816,72.17864078,45.08349515,,,,45.26990291,,2012,0.0
GTT.PA,118.4440129,61.57540453,3.282847896,142.405178,,1.949256816,72.17864078,45.08349515,,,,45.26990291,,2013,0.0
GTT.PA,260.8200236,169.8971878,2.990900844,304.9014487,,8.078490721,299.1368172,119.2470517,,,2193.348645,53.71663414,14.23129196,2014,15.481150258
GTT.PA,207.0743362,139.5947499,1.95971693,240.8455816,130.8143293,7.352771593,274.3119821,92.10185689,,,1569.007917,54.86602552,13.15300901,2015,-14.280039825000003
GTT.PA,217.645334,140.7391319,1.184826403,254.8734267,130.1900828,6.597363228,245.9334716,109.3754412,,,1601.908201,54.87885666,12.33976621,2016,24.136671908
GTT.PA,203.8593356,100.2081581,0.658116064,232.1005046,126.678092,6.66329433,247.6366695,126.3708999,3.174756712,58.80643656,2228.41099,55.25862069,15.45132678,2017,30.152467059
GTT.PA,269.9319826,128.9823779,0.747351879,297.9318866,144.1905754,7.481225767,277.8169648,163.6316743,2.491470989,57.34732073,2855.550592,66.22161442,19.08999161,2018,36.127111649
GTT.PA,363.8281035,184.6419396,2.794981191,397.7647032,162.5752832,7.595732227,282.1210662,205.7803468,1.961008224,60.21569545,3549.639809,64.11941463,25.71956042,2019,30.547000509000004
GTT.PA,351.4842051,156.2832096,2.359706746,391.1227944,157.6589754,8.686054622,323.0993431,226.7594108,1.188955893,58.59803718,3586.475176,70.20379795,14.58209054,2020,1.6705777539999973
